mouse_life_stage,Late adult
analysis_id,b4huhrv98nxllds
parameter_name,Latency to first transition into dark
gene_accession_id,MGI:1336200
parameter_id,IMPC_LDT_006_001
pvalue,0.1909001
gene_symbol,Hpca
mouse_strain,C57BL
