parameter_id,IMPC_GEL_060_001
pvalue,0.6671914
gene_accession_id,MGI:1931749
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,4rk5160837l35u7
gene_symbol,Pum1
parameter_name,Neural tube morphology
