parameter_id,MGP_MLN_033_001
gene_accession_id,MGI:1918025
parameter_name,Resting NK cells - % of NK cells
gene_symbol,Zmynd8
analysis_id,666nw59g56f7wsx
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.997052
