pvalue,0.5087827
mouse_life_stage,Early adult
parameter_id,M-G-P_006_001_026
gene_symbol,Ahctf1
parameter_name,Fusion of vertebrae
analysis_id,vtcw413d3593354
gene_accession_id,MGI:1915033
mouse_strain,C57BL
