mouse_life_stage,Middle aged adult
mouse_strain,C57BL
analysis_id,3e43yuz51723q46
pvalue,0.1813887
parameter_id,M-G-P_020_001_001
gene_accession_id,MGI:1934811
parameter_name,Body Weight
gene_symbol,Nucks1
