parameter_id,HRWLLA_OFD_013_001
parameter_name,Periphery average speed
analysis_id,785hb4kbndp3e8t
gene_accession_id,MGI:1924054
gene_symbol,Kdm4c
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.2382644
