parameter_id,IMPC_OFD_018_001
gene_accession_id,MGI:2651854
gene_symbol,Atg4c
parameter_name,Latency to center entry
mouse_strain,C57BL
pvalue,0.2348972
analysis_id,8ctr04230en2060
mouse_life_stage,Early adult
