parameter_id,IMPC_XRY_025_001
gene_symbol,Rab17
pvalue,0.3891696
mouse_life_stage,Early adult
gene_accession_id,MGI:104640
mouse_strain,C57BL
parameter_name,Tibia
analysis_id,e05u8616j4ygq22
