pvalue,0.767851
gene_symbol,Rufy4
parameter_name,Lean mass
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:3588214
parameter_id,IMPC_DXA_003_001
analysis_id,223k3m1euqn58va
