mouse_life_stage,E18.5
parameter_name,Retina (combined)
parameter_id,IMPC_EYE_092_001
mouse_strain,C57BL
gene_accession_id,MGI:1914309
analysis_id,xs1n4arx09x57y9
gene_symbol,Ola1
pvalue,0.4994417
