mouse_life_stage,Late adult
analysis_id,c00z0232015hmlm
gene_accession_id,MGI:2446274
pvalue,0.348841
parameter_name,Total ab T cells - % of CD45+
gene_symbol,FRMPD1
mouse_strain,C57BL
parameter_id,MGP_IMM_070_001
