parameter_id,IMPC_CSD_069_001
gene_symbol,Trp53rkb
analysis_id,00ejx5ygpgd434x
parameter_name,Upper teeth appearance
pvalue,0.8253594
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1914050
