mouse_strain,C57BL
pvalue,0.267304
gene_accession_id,MGI:109585
gene_symbol,Pld1
analysis_id,0r0t763bp0je75m
parameter_id,MGP_CSD_025_001
parameter_name,Ventral coat/hair presence
mouse_life_stage,Early adult
