Mouse_life_stage,Late adult
parameter_id,M-G-P_014_001_010
pvalue,0.09720435
mouse_strain,C57BL
Gene_accession_id,MGI:1345282
analysis_id,799073u8jvcmh21
parameter_name,lens opacity
gene_symbol,Slc30a4
