parameter_id,IMPC_IMM_005_002
gene_symbol,Hspa5
analysis_id,139733ehdm9umcr
gene_accession_id,MGI:95835
parameter_name,NK cells (Panel A) - % of live leukocytes (Panel A)
pvalue,0.1415858
mouse_life_stage,E12.5
mouse_strain,C57BL
