mouse_life_stage,Early adult
parameter_id,IMPC_EYE_062_001
analysis_id,5byg3d02ko2h3ro
pvalue,0.1964096
gene_symbol,Kdm5b
parameter_name,Right total retinal thickness
mouse_strain,C57BL
gene_accession_id,MGI:1922855
