parameter_id,IMPC_IMM_034_001
pvalue,0.9721084
gene_accession_id,MGI:1914256
mouse_strain,C57BL
parameter_name,CD8 CD44-CD62L+ T cells
analysis_id,db306mkb1855l0b
mouse_life_stage,Early adult
gene_symbol,Cisd2
