mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Rab3gap2
parameter_name,Total NK cells - % of CD45+
Analysis_id,p40650f7npsj6hq
pvalue,0.7729545
parameter_id,MGP_MLN_031_001
gene_accession_id,MGI:1916043
