parameter_id,MGP_PBI_003_001
mouse_life_stage,Early adult
gene_symbol,Tnfsf8
parameter_name,CD4+ alpha beta T cell percentage
pvalue,0.7940332
gene_accession_id,MGI:88328
analysis_id,2969y9qo3ivg677
mouse_strain,C57BL
