mouse_life_stage,E9.5
parameter_name,BMC/Body weight
analysis_id,j56ieta0f807z6m
mouse_strain,C57BL
pvalue,0.4983069
parameter_id,HRWLLA_DXA_007_001
gene_symbol,Wars2
gene_accession_id,MGI:1917810
