parameter_id,MGP_IMM_084_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1914061
pvalue,0.800552
gene_symbol,Duoxa2
parameter_name,KLRG1+ CD8+ T cells - % of CD45+
analysis_id,s21t7328c3h085s
