parameter_id,IMPC_HEM_038_001
gene_symbol,Zmynd8
pvalue,0.8809095
gene_accession_id,MGI:1918025
mouse_life_stage,Early adult
parameter_name,Basophil differential count
analysis_id,i647yz8iy4a5i7m
mouse_strain,C57BL
