parameter_id,IMPC_IMM_032_001
gene_accession_id,MGI:1328306
pvalue,0.4987287
mouse_strain,C57BL
gene_symbol,Orc2
parameter_name,CD8 CD44+CD62L- T cells
analysis_id,25j7g986rscua40
mouse_life_stage,E9.5
