parameter_id,HRWLLA_OFD_017_001
gene_symbol,Secisbp2l
pvalue,0.510142
gene_accession_id,MGI:1917604
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
analysis_id,wj4444e7v90013t
parameter_name,Center average speed
