parameter_id,IMPC_EYE_026_001
mouse_life_stage,Late adult
mouse_strain,C57BL
gene_accession_id,MGI:2140475
pvalue,0.8516931
gene_symbol,AU040320
analysis_id,2l71b56q54z529m
parameter_name,Retinal Blood Vessels Pattern
