parameter_id,IMPC_HEM_002_001
parameter_name,Red blood cell count
gene_accession_id,MGI:1328306
mouse_life_stage,E9.5
mouse_strain,C57BL
gene_symbol,Orc2
pvalue,0.5830736
analysis_id,r8g61onj7d712dt
