gene_accession_id,MGI:1914561
gene_symbol,Nanp
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_IMM_046_001
pvalue,0.9558197
parameter_name,DN CD44+CD62L- NKT cells
analysis_id,9p53383zi4h968p
