gene_accession_id,MGI:1913483
mouse_life_stage,E12.5
parameter_name,CD4+ KLRG1+ alpha beta T cell number
parameter_id,MGP_PBI_032_001
analysis_id,532r432c8j22c9p
gene_symbol,Dmap1
mouse_strain,C57BL
pvalue,0.8041767
