gene_accession_id,MGI:1338022
gene_symbol,Opn3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_010_001
pvalue,0.6330805
parameter_name,Phosphorus
analysis_id,8519q9krs373l12
