mouse_life_stage,Middle aged adult
gene_symbol,Snap23
parameter_id,IMPC_GEO_048_002
parameter_name,Anophthalmia
pvalue,0.2461497
gene_accession_id,MGI:109356
mouse_strain,C57BL
analysis_id,7x15lemuk688494
