mouse_life_stage,Late adult
gene_accession_id,MGI:2446274
parameter_id,M-G-P_008_001_013
pvalue,0.6167369
gene_symbol,Frmpd1
parameter_name,Startle Response
mouse_strain,C57BL
analysis_id,i1vhb0uo130815j
