mouse_life_stage,E12.5
gene_accession_id,MGI:88174
analysis_id,7bx6x55vab862w7
pvalue,0.6204749
mouse_strain,C57BL
parameter_name,Hindlimb digit - size
parameter_id,IMPC_CSD_047_001
gene_symbol,Bmi1
