mouse_life_stage,Middle aged adult
parameter_name,Retina (combined)
parameter_id,IMPC_EYE_092_001
gene_symbol,Hnf4a
analysis_id,4zfgj0c5070a638
pvalue,0.2900126
gene_accession_id,MGI:109128
mouse_strain,C57BL
