mouse_life_stage,Early adult
gene_accession_id,MGI:1921493
gene_symbol,Slx4ip
analysis_id,2m57zpq44093ulq
mouse_strain,C57BL
parameter_name,Resting NK cells - % of CD45+
pvalue,0.9453056
parameter_id,MGP_IMM_100_001
