mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Galk2
analysis_id,r2mv5zy377v8tap
gene_accession_id,MGI:1917226
pvalue,0.3835656
parameter_name,30kHz-evoked ABR Threshold
parameter_id,IMPC_ABR_012_001
