parameter_id,MGP_IMM_070_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1913576
parameter_name,Total ab T cells - % of CD45+
analysis_id,xwiz6k91nr6b5ts
mouse_strain,C57BL
gene_symbol,Dnajc5b
pvalue,0.713396
