mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_name,Center average speed
gene_accession_id,MGI:97838
parameter_id,HRWLLA_OFD_017_001
gene_symbol,Eprs1
analysis_id,s6628t6p9020zfw
pvalue,0.5003393
