mouse_strain,C57BL
parameter_name,BMC/Body weight
pvalue,0.115348
parameter_id,HRWLLA_DXA_007_001
mouse_life_stage,Early adult
gene_symbol,Tiprl
gene_accession_id,MGI:1915087
analysis_id,253znpg3db419z0
