mouse_strain,C57BL
mouse_life_stage,E12.5
gene_accession_id,MGI:1917810
parameter_id,MGP_PBI_033_001
analysis_id,111l0yi3c4z8s3n
pvalue,1.480249
parameter_name,CD8+ KLRG1+ alpha beta T cell number
gene_symbol,Wars2
