mouse_strain,C57BL
gene_accession_id,MGI:2674093
parameter_id,IMPC_CSD_016_001
mouse_life_stage,Early adult
analysis_id,44ez2205g857l03
parameter_name,Coat - hair texture / appearance - abdomen
gene_symbol,Psd4
pvalue,0.4098473
