pvalue,0.3011398
mouse_strain,C57BL
parameter_id,CCP_LFO_001_001
mouse_life_stage,Early adult
gene_symbol,Zmynd8
parameter_name,Weight
gene_accession_id,MGI:1918025
analysis_id,cungt063b047512
