pvalue,0.1354436
mouse_life_stage,Early adult
analysis_id,7jq4a0ro822d99s
gene_accession_id,MGI:1332236
mouse_strain,C57BL
parameter_id,MGP_IMM_100_001
parameter_name,Resting NK cells - % of CD45+
gene_symbol,CDS2
