parameter_id,IMPC_CSD_033_001
gene_accession_id,MGI:104640
mouse_strain,C57BL
parameter_name,Gait
gene_symbol,Rab17
pvalue,0.2090415
analysis_id,87fqi8pnrk00qk8
mouse_life_stage,Early adult
