mouse_strain,C57BL
gene_symbol,Lpgat1
parameter_name,Prepulse inhibition - PP4
mouse_life_stage,Middle aged adult
parameter_id,ESLIM_011_001_704
gene_accession_id,MGI:2446186
analysis_id,053360117419650
pvalue,0.8546097
