mouse_life_stage,E12.5
pvalue,0.3174816
parameter_name,Effector CD8+ T cells - % of CD8+
gene_symbol,Tiprl
parameter_id,MGP_MLN_013_001
gene_accession_id,MGI:1915087
mouse_strain,C57BL
analysis_id,q26bjs9zr66p34n
