parameter_id,IMPC_EYE_006_001
pvalue,0.4959102
analysis_id,u39dahx8fm83l48
parameter_name,Narrow eye opening
mouse_life_stage,Early adult
gene_symbol,Gpbp1l1
gene_accession_id,MGI:1924360
mouse_strain,C57BL
