mouse_strain,C57BL
gene_accession_id,MGI:1916222
pvalue,0.6096092
parameter_id,IMPC_CBC_024_001
parameter_name,UIBC (unsaturated iron binding capacity)
analysis_id,9r7953dme460n3q
gene_symbol,Tatdn3
mouse_life_stage,Early adult
