parameter_id,IMPC_CBC_001_001
mouse_strain,C57BL
gene_accession_id,MGI:97838
mouse_life_stage,E12.5
gene_symbol,Eprs1
analysis_id,a9h23slg3gt1s34
parameter_name,Sodium
pvalue,0.2661349
