pvalue,0.9223183
mouse_strain,C57BL
gene_symbol,Sema6c
parameter_name,Coat - color pattern - back
mouse_life_stage,Early adult
analysis_id,4517r7w5o72kz5k
parameter_id,IMPC_CSD_008_001
gene_accession_id,MGI:1338032
