parameter_id,IMPC_EYE_056_001
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.3074968
parameter_name,Mean left eye lens density
analysis_id,g03q4o63c52fl7y
gene_symbol,Lcn2
gene_accession_id,MGI:96757
