parameter_id,MGP_PBI_002_001
gene_symbol,Pglyrp3
parameter_name,Alpha beta T cell percentage
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,pa8fu74pv34j917
pvalue,1.202846
gene_accession_id,MGI:2685266
