mouse_strain,C57BL
gene_symbol,SEMA6C
analysis_id,lt3d96ctdi78h7i
parameter_name,Resting CD4- NKT cells - % of CD4- NKT cells
pvalue,0.5314476
gene_accession_id,MGI:1338032
mouse_life_stage,Early adult
parameter_id,MGP_IMM_027_001
