mouse_life_stage,Early adult
gene_symbol,Col6a3
gene_accession_id,MGI:88461
pvalue,0.2840539
mouse_strain,C57BL
parameter_id,ESLIM_007_001_015
analysis_id,50hq525yg20q4r8
parameter_name,Number of centre entries
