parameter_id,IMPC_GEL_063_001
analysis_id,13y41jpg7yie4s3
mouse_life_stage,Early adult
parameter_name,Delayed embryonic development
gene_accession_id,MGI:1914050
mouse_strain,C57BL
gene_symbol,Trp53rkb
pvalue,0.8354459
