parameter_id,IMPC_HEM_029_001
pvalue,0.000934811
parameter_name,Neutrophil differential count
analysis_id,7uds8tm230su81v
gene_symbol,Atg4c
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2651854
