mouse_life_stage,Middle aged adult
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
analysis_id,55v31kx4q62k706
parameter_name,Startle Response
pvalue,0.6213128
mouse_strain,C57BL
parameter_id,M-G-P_008_001_013
