parameter_id,IMPC_HEM_037_001
pvalue,0.4685162
gene_symbol,Mecom
mouse_strain,C57BL
parameter_name,Basophil cell count
mouse_life_stage,E15.5
analysis_id,68mv79x59ht10bx
gene_accession_id,MGI:95457
