parameter_id,MGP_PBI_012_001
gene_symbol,Slc39a10
parameter_name,CD4+ KLRG1+ alpha beta T cell percentage
mouse_life_stage,Early adult
pvalue,0.3803824
gene_accession_id,MGI:1914515
mouse_strain,C57BL
analysis_id,64ntay7g77qjqe7
