parameter_id,JAX_OFD_013_001
gene_symbol,Gpbp1l1
mouse_life_stage,Early adult
parameter_name,Periphery average speed
analysis_id,lsj4knki1657k41
mouse_strain,C57BL
pvalue,0.4147991
gene_accession_id,MGI:1924360
