parameter_id,ESLIM_008_001_017
analysis_id,x6mxv60ca7uzj0p
pvalue,0.9987973
gene_symbol,Etfdh
mouse_strain,C57BL
parameter_name,Limb grasping
mouse_life_stage,Early adult
gene_accession_id,MGI:106100
