parameter_id,IMPC_IMM_055_001
parameter_name,NK Subsets (Q2)
gene_symbol,Dnajc5b
pvalue,0.09998364
analysis_id,7t8g1r97hlgn9x8
mouse_life_stage,Early adult
gene_accession_id,MGI:1913576
mouse_strain,C57BL
