parameter_id,IMPC_IMM_051_001
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,i42l2vg7vs8i6un
gene_symbol,Nemp2
pvalue,0.4336214
gene_accession_id,MGI:2444113
parameter_name,Monocytes
