parameter_id,IMPC_EYE_062_001
pvalue,0.3439922
mouse_life_stage,Early adult
gene_accession_id,MGI:1339969
parameter_name,Right total retinal thickness
mouse_strain,C57BL
gene_symbol,Gja10
analysis_id,k37j4cs2vebt8o6
