parameter_id,IMPC_OFD_018_001
mouse_life_stage,Late adult
parameter_name,Latency to center entry
gene_accession_id,MGI:109128
gene_symbol,Hnf4a
mouse_strain,C57BL
pvalue,0.2365834
analysis_id,9aq6694uzv1776k
